year,scale,entity,metric,index,factor,variance_share,ci_low,ci_high,ci_type,mean,sd,n_draws,design
2026,block_group,361090005003,annual_mwh_home,first_order,behaviour:stochastic,0.00597,-0.00639,0.02852,bootstrap_95_bias_shifted,134.47616,22.16023,8192,M2×UP16×TH16×UB16
2026,block_group,361090005003,annual_mwh_home,first_order,behaviour:parameters_x_stochastic,0.00511,0.00076,0.0133,bootstrap_95_bias_shifted,134.47616,22.16023,8192,M2×UP16×TH16×UB16
2026,block_group,361090006001,annual_mwh_home,first_order,stock,0.0,0.0,0.0,bootstrap_95_bias_shifted,69.21349,15.33885,8192,M2×UP16×TH16×UB16
2026,block_group,361090006001,annual_mwh_home,total_effect,stock,0.0,0.0,0.0,bootstrap_95_bias_shifted,69.21349,15.33885,8192,M2×UP16×TH16×UB16
2026,block_group,361090006001,annual_mwh_home,first_order,placement,0.36408,0.20608,0.49059,bootstrap_95_bias_shifted,69.21349,15.33885,8192,M2×UP16×TH16×UB16
2026,block_group,361090006001,annual_mwh_home,total_effect,placement,0.69656,0.59001,0.79848,bootstrap_95_bias_shifted,69.21349,15.33885,8192,M2×UP16×TH16×UB16
2026,block_group,361090006001,annual_mwh_home,first_order,behaviour,0.30344,0.20152,0.40999,bootstrap_95_bias_shifted,69.21349,15.33885,8192,M2×UP16×TH16×UB16
2026,block_group,361090006001,annual_mwh_home,total_effect,behaviour,0.63592,0.50941,0.79392,bootstrap_95_bias_shifted,69.21349,15.33885,8192,M2×UP16×TH16×UB16
2026,block_group,361090006001,annual_mwh_home,first_order,interaction,0.33248,0.25042,0.4358,bootstrap_95_bias_shifted,69.21349,15.33885,8192,M2×UP16×TH16×UB16
2026,block_group,361090006001,annual_mwh_home,first_order,placement:weighting,0.00059,-0.01634,0.03615,bootstrap_95_bias_shifted,69.21349,15.33885,8192,M2×UP16×TH16×UB16
2026,block_group,361090006001,annual_mwh_home,first_order,placement:sampling,0.28315,0.11998,0.45707,bootstrap_95_bias_shifted,69.21349,15.33885,8192,M2×UP16×TH16×UB16
