src_year,month,day,hour_ending,t_drybulb_c,rh_pct,ghi_wh_m2,wind_ms,hour_of_year,hour
2015,4,29,23,8.8,68,0,2.6,2854,22
2015,4,29,24,10.8,62,0,0.0,2855,23
2015,4,30,1,6.6,79,0,3.6,2856,0
2015,4,30,2,7.2,76,0,3.1,2857,1
2015,4,30,3,6.9,89,0,0.0,2858,2
2015,4,30,4,5.9,93,0,2.6,2859,3
2015,4,30,5,5.3,96,0,2.6,2860,4
2015,4,30,6,6.1,87,0,2.6,2861,5
2015,4,30,7,6.4,68,123,1.5,2862,6
2015,4,30,8,9.0,73,304,1.5,2863,7
2015,4,30,9,11.8,67,497,0.0,2864,8
2015,4,30,10,17.7,57,667,1.5,2865,9
2015,4,30,11,19.4,32,788,3.1,2866,10
2015,4,30,12,20.0,28,772,2.6,2867,11
2015,4,30,13,19.4,27,615,1.5,2868,12
2015,4,30,14,20.5,27,552,4.1,2869,13
2015,4,30,15,20.5,28,478,2.6,2870,14
2015,4,30,16,20.0,29,320,4.1,2871,15
2015,4,30,17,20.0,33,268,6.2,2872,16
2015,4,30,18,17.7,37,220,4.6,2873,17
2015,4,30,19,12.2,56,108,1.7,2874,18
2015,4,30,20,11.0,65,20,1.4,2875,19
2015,4,30,21,10.1,70,0,0.8,2876,20
2015,4,30,22,10.2,78,0,1.3,2877,21
2015,4,30,23,10.6,84,0,2.2,2878,22
2015,4,30,24,11.0,87,0,2.9,2879,23
2014,5,1,1,11.4,93,0,3.8,2880,0
2014,5,1,2,11.6,93,0,3.8,2881,1
2014,5,1,3,11.6,95,0,3.5,2882,2
2014,5,1,4,11.0,94,0,3.2,2883,3
2014,5,1,5,10.8,90,0,3.5,2884,4
2014,5,1,6,10.9,86,0,3.8,2885,5
2014,5,1,7,9.8,89,85,3.6,2886,6
2014,5,1,8,10.7,80,245,4.6,2887,7
2014,5,1,9,12.0,75,392,5.1,2888,8
2014,5,1,10,13.8,65,438,3.6,2889,9
2014,5,1,11,17.7,63,486,1.5,2890,10
2014,5,1,12,16.0,72,534,6.2,2891,11
2014,5,1,13,15.5,60,558,2.6,2892,12
2014,5,1,14,13.0,62,484,2.6,2893,13
2014,5,1,15,16.6,70,411,1.5,2894,14
2014,5,1,16,14.4,61,448,4.1,2895,15
2014,5,1,17,13.3,69,364,5.1,2896,16
2014,5,1,18,11.6,71,214,3.6,2897,17
2014,5,1,19,10.5,66,103,2.1,2898,18
2014,5,1,20,9.4,66,23,1.5,2899,19
2014,5,1,21,10.5,68,0,1.5,2900,20
2014,5,1,22,9.9,67,0,0.0,2901,21
2014,5,1,23,8.8,70,0,2.1,2902,22
2014,5,1,24,7.7,73,0,0.0,2903,23
2014,5,2,1,6.1,93,0,1.5,2904,0
2014,5,2,2,6.1,89,0,1.5,2905,1
2014,5,2,3,6.1,89,0,1.5,2906,2
2014,5,2,4,5.5,93,0,0.0,2907,3
2014,5,2,5,5.5,77,0,0.0,2908,4
2014,5,2,6,6.0,93,0,0.0,2909,5
2014,5,2,7,6.3,80,88,1.5,2910,6
2014,5,2,8,8.8,74,181,2.1,2911,7
2014,5,2,9,8.7,66,295,4.6,2912,8
2014,5,2,10,10.0,77,432,4.1,2913,9
2014,5,2,11,12.7,57,589,6.7,2914,10
2014,5,2,12,12.1,58,725,5.1,2915,11
2014,5,2,13,13.3,55,762,6.7,2916,12
2014,5,2,14,13.3,53,652,5.1,2917,13
2014,5,2,15,12.7,51,519,3.1,2918,14
2014,5,2,16,13.8,47,383,4.1,2919,15
2014,5,2,17,11.1,43,232,2.6,2920,16
2014,5,2,18,11.6,59,148,2.6,2921,17
2014,5,2,19,10.5,66,72,1.5,2922,18
2014,5,2,20,10.0,68,19,2.1,2923,19
2014,5,2,21,9.4,74,0,0.0,2924,20
2014,5,2,22,9.4,77,0,0.0,2925,21
2014,5,2,23,8.8,67,0,0.0,2926,22
2014,5,2,24,10.0,68,0,0.0,2927,23
2014,5,3,1,7.7,86,0,0.0,2928,0
2014,5,3,2,9.4,71,0,1.5,2929,1
2014,5,3,3,9.4,68,0,1.5,2930,2
2014,5,3,4,9.4,71,0,2.6,2931,3
2014,5,3,5,8.8,74,0,2.6,2932,4
2014,5,3,6,9.0,71,0,2.1,2933,5
2014,5,3,7,7.4,68,101,3.1,2934,6
2014,5,3,8,8.2,66,239,2.6,2935,7
2014,5,3,9,10.5,66,395,3.6,2936,8
2014,5,3,10,11.6,61,533,3.6,2937,9
2014,5,3,11,12.2,59,665,4.1,2938,10
2014,5,3,12,12.7,64,727,4.6,2939,11
2014,5,3,13,14.0,51,645,4.1,2940,12
2014,5,3,14,12.7,62,444,3.1,2941,13
2014,5,3,15,13.8,51,348,5.1,2942,14
2014,5,3,16,13.8,57,378,4.6,2943,15
2014,5,3,17,15.0,49,366,4.6,2944,16
2014,5,3,18,11.1,83,252,3.6,2945,17
2014,5,3,19,9.4,86,86,3.1,2946,18
2014,5,3,20,8.3,93,11,5.1,2947,19
2014,5,3,21,7.7,90,0,2.1,2948,20
2014,5,3,22,7.7,86,0,3.6,2949,21
2014,5,3,23,7.7,90,0,2.1,2950,22
2014,5,3,24,7.2,86,0,0.0,2951,23
2014,5,4,1,6.6,79,0,2.1,2952,0
2014,5,4,2,6.6,79,0,5.1,2953,1
2014,5,4,3,6.1,79,0,3.1,2954,2
2014,5,4,4,5.5,79,0,3.1,2955,3
2014,5,4,5,6.1,76,0,5.7,2956,4
2014,5,4,6,7.0,70,0,6.7,2957,5
2014,5,4,7,6.1,73,122,4.6,2958,6
2014,5,4,8,8.8,61,275,4.1,2959,7
2014,5,4,9,8.4,50,371,6.7,2960,8
2014,5,4,10,9.0,46,504,8.2,2961,9
2014,5,4,11,11.1,48,662,8.8,2962,10
2014,5,4,12,11.6,41,779,9.3,2963,11
2014,5,4,13,12.7,40,865,10.3,2964,12
2014,5,4,14,12.2,45,829,10.3,2965,13
2014,5,4,15,12.7,36,750,11.8,2966,14
2014,5,4,16,12.7,36,643,12.4,2967,15
2014,5,4,17,12.7,38,476,9.8,2968,16
2014,5,4,18,11.6,43,294,7.7,2969,17
2014,5,4,19,9.4,56,131,6.7,2970,18
2014,5,4,20,7.7,60,29,5.7,2971,19
2014,5,4,21,9.0,52,0,4.1,2972,20
2014,5,4,22,6.6,55,0,3.6,2973,21
2014,5,4,23,6.6,76,0,6.7,2974,22
2014,5,4,24,7.0,76,0,7.2,2975,23
2014,5,5,1,6.0,81,0,5.7,2976,0
2014,5,5,2,5.0,82,0,4.1,2977,1
2014,5,5,3,5.9,86,0,4.1,2978,2
2014,5,5,4,5.2,89,0,3.6,2979,3
2014,5,5,5,4.9,89,0,3.1,2980,4
2014,5,5,6,4.5,93,0,4.1,2981,5
2014,5,5,7,6.1,76,122,5.1,2982,6
2014,5,5,8,7.7,65,271,5.7,2983,7
2014,5,5,9,8.8,52,421,5.1,2984,8
2014,5,5,10,10.5,46,598,6.2,2985,9
2014,5,5,11,11.6,43,704,7.7,2986,10
2014,5,5,12,12.7,33,786,4.6,2987,11
2014,5,5,13,13.3,32,873,4.1,2988,12
2014,5,5,14,13.8,32,890,6.7,2989,13
2014,5,5,15,13.3,26,828,5.7,2990,14
2014,5,5,16,12.7,30,636,5.1,2991,15
2014,5,5,17,12.2,27,384,5.1,2992,16
2014,5,5,18,11.6,31,199,4.1,2993,17
2014,5,5,19,9.4,39,107,1.5,2994,18
2014,5,5,20,9.8,41,35,1.5,2995,19
2014,5,5,21,8.2,48,0,0.0,2996,20
2014,5,5,22,6.1,48,0,0.0,2997,21
2014,5,5,23,5.5,52,0,0.0,2998,22
2014,5,5,24,5.0,57,0,0.0,2999,23
2014,5,6,1,4.4,60,0,0.0,3000,0
2014,5,6,2,4.4,57,0,0.0,3001,1
2014,5,6,3,6.4,55,0,0.0,3002,2
2014,5,6,4,5.9,61,0,0.0,3003,3
2014,5,6,5,5.4,66,0,0.0,3004,4
2014,5,6,6,6.0,75,0,2.6,3005,5
2014,5,6,7,6.4,63,130,3.6,3006,6
2014,5,6,8,8.3,65,315,5.1,3007,7
2014,5,6,9,8.3,68,513,2.6,3008,8
2014,5,6,10,11.1,59,688,4.6,3009,9
2014,5,6,11,13.3,47,738,7.7,3010,10
2014,5,6,12,13.8,40,716,6.2,3011,11
2014,5,6,13,15.0,33,719,6.2,3012,12
2014,5,6,14,14.0,35,732,5.7,3013,13
2014,5,6,15,13.3,37,699,5.1,3014,14
2014,5,6,16,13.8,35,616,5.7,3015,15
2014,5,6,17,13.3,35,512,8.2,3016,16
2014,5,6,18,12.2,39,347,4.1,3017,17
2014,5,6,19,10.5,44,162,3.1,3018,18
2014,5,6,20,8.8,49,37,1.5,3019,19
2014,5,6,21,9.3,49,0,1.5,3020,20
2014,5,6,22,7.5,70,0,2.1,3021,21
2014,5,6,23,6.2,79,0,0.0,3022,22
2014,5,6,24,4.8,85,0,0.0,3023,23
2014,5,7,1,5.2,67,0,0.0,3024,0
2014,5,7,2,4.4,70,0,1.5,3025,1
2014,5,7,3,4.1,85,0,2.6,3026,2
2014,5,7,4,3.5,82,0,2.6,3027,3
2014,5,7,5,2.6,85,0,2.6,3028,4
2014,5,7,6,1.2,80,0,2.6,3029,5
2014,5,7,7,3.2,65,150,0.0,3030,6
2014,5,7,8,6.8,48,336,1.5,3031,7
2014,5,7,9,9.1,41,523,0.0,3032,8
2014,5,7,10,13.8,34,653,3.6,3033,9
2014,5,7,11,15.0,29,765,1.5,3034,10
2014,5,7,12,16.6,27,827,1.5,3035,11
2014,5,7,13,17.7,28,772,0.0,3036,12
2014,5,7,14,18.3,23,681,2.6,3037,13
2014,5,7,15,18.8,23,653,1.5,3038,14
2014,5,7,16,18.3,24,575,2.1,3039,15
2014,5,7,17,18.8,35,387,0.0,3040,16
2014,5,7,18,17.7,31,217,2.1,3041,17
2014,5,7,19,15.5,38,98,2.1,3042,18
2014,5,7,20,12.7,47,29,0.0,3043,19
2014,5,7,21,10.5,69,0,2.6,3044,20
2014,5,7,22,10.5,56,0,2.6,3045,21
2014,5,7,23,12.2,68,0,3.1,3046,22
2014,5,7,24,12.7,68,0,2.1,3047,23
2014,5,8,1,12.2,70,0,3.1,3048,0
2014,5,8,2,11.6,64,0,3.6,3049,1
2014,5,8,3,10.5,77,0,2.1,3050,2
2014,5,8,4,10.5,83,0,2.6,3051,3
2014,5,8,5,10.0,86,0,3.1,3052,4
2014,5,8,6,11.0,82,0,2.6,3053,5
2014,5,8,7,12.2,83,106,3.1,3054,6
2014,5,8,8,13.3,77,253,2.1,3055,7
2014,5,8,9,14.4,75,422,0.0,3056,8
2014,5,8,10,16.6,67,570,2.6,3057,9
2014,5,8,11,18.8,61,688,2.1,3058,10
2014,5,8,12,21.6,51,800,1.5,3059,11
2014,5,8,13,22.2,51,824,2.1,3060,12
2014,5,8,14,23.3,46,761,0.0,3061,13
2014,5,8,15,23.8,46,702,0.0,3062,14
2014,5,8,16,23.8,48,583,1.5,3063,15
2014,5,8,17,24.4,48,404,2.6,3064,16
2014,5,8,18,23.8,48,251,2.6,3065,17
2014,5,8,19,22.2,51,121,0.0,3066,18
2014,5,8,20,18.3,70,27,0.0,3067,19
2014,5,8,21,20.0,61,0,1.5,3068,20
2014,5,8,22,18.8,63,0,3.1,3069,21
2014,5,8,23,18.3,68,0,1.5,3070,22
2014,5,8,24,18.3,70,0,4.1,3071,23
2014,5,9,1,19.0,68,0,4.6,3072,0
2014,5,9,2,16.1,90,0,4.6,3073,1
2014,5,9,3,16.0,88,0,6.7,3074,2
2014,5,9,4,16.6,84,0,4.1,3075,3
2014,5,9,5,16.6,81,0,4.1,3076,4
2014,5,9,6,16.6,81,0,5.1,3077,5
2014,5,9,7,17.2,78,99,4.1,3078,6
2014,5,9,8,18.8,73,202,5.7,3079,7
2014,5,9,9,20.5,68,317,4.1,3080,8
2014,5,9,10,21.6,66,484,6.7,3081,9
2014,5,9,11,24.4,58,655,4.1,3082,10
2014,5,9,12,26.1,50,769,5.7,3083,11
2014,5,9,13,27.7,42,837,6.7,3084,12
2014,5,9,14,28.3,41,821,5.7,3085,13
2014,5,9,15,28.3,41,660,4.6,3086,14
2014,5,9,16,27.7,38,453,7.7,3087,15
2014,5,9,17,27.2,39,268,7.2,3088,16
2014,5,9,18,26.1,65,148,5.1,3089,17
2014,5,9,19,25.0,67,80,5.7,3090,18
2014,5,9,20,22.7,55,19,6.7,3091,19
2014,5,9,21,21.6,61,0,4.1,3092,20
2014,5,9,22,18.3,87,0,5.1,3093,21
2014,5,9,23,17.7,87,0,8.2,3094,22
2014,5,9,24,17.7,87,0,6.2,3095,23
2014,5,10,1,17.2,90,0,4.1,3096,0
2014,5,10,2,17.0,94,0,5.1,3097,1
2014,5,10,3,16.6,97,0,4.1,3098,2
2014,5,10,4,17.2,93,0,2.1,3099,3
2014,5,10,5,17.0,100,0,2.1,3100,4
2014,5,10,6,17.0,94,0,2.6,3101,5
2014,5,10,7,19.4,76,49,4.1,3102,6
2014,5,10,8,21.1,86,157,2.6,3103,7
2014,5,10,9,21.6,89,320,6.7,3104,8
2014,5,10,10,22.2,86,411,4.6,3105,9
2014,5,10,11,23.8,54,497,5.1,3106,10
2014,5,10,12,25.0,63,623,6.2,3107,11
2014,5,10,13,25.0,45,693,4.6,3108,12
2014,5,10,14,24.4,43,670,5.7,3109,13
2014,5,10,15,23.3,48,528,3.6,3110,14
2014,5,10,16,22.7,49,407,3.6,3111,15
2014,5,10,17,22.2,49,325,4.6,3112,16
2014,5,10,18,19.4,47,200,6.2,3113,17
2014,5,10,19,17.7,41,85,2.6,3114,18
2014,5,10,20,16.1,44,20,4.6,3115,19
2014,5,10,21,15.0,34,0,3.1,3116,20
2014,5,10,22,12.7,43,0,2.1,3117,21
2014,5,10,23,12.2,47,0,1.5,3118,22
2014,5,10,24,11.6,43,0,1.5,3119,23
2014,5,11,1,12.4,49,0,0.0,3120,0
2014,5,11,2,9.4,52,0,2.6,3121,1
2014,5,11,3,11.1,55,0,1.5,3122,2
2014,5,11,4,10.3,60,0,1.5,3123,3
2014,5,11,5,7.2,64,0,2.1,3124,4
2014,5,11,6,9.0,58,0,2.1,3125,5
2014,5,11,7,12.7,62,159,3.6,3126,6
2014,5,11,8,14.4,49,345,5.1,3127,7
2014,5,11,9,15.5,41,538,4.1,3128,8
2014,5,11,10,16.6,39,711,5.1,3129,9
2014,5,11,11,17.2,35,846,5.1,3130,10
2014,5,11,12,18.3,29,932,4.1,3131,11
2014,5,11,13,20.0,26,962,4.6,3132,12
2014,5,11,14,20.5,27,932,2.1,3133,13
2014,5,11,15,21.6,26,847,0.0,3134,14
2014,5,11,16,21.6,27,714,3.1,3135,15
2014,5,11,17,22.7,26,545,0.0,3136,16
2014,5,11,18,21.6,28,355,3.1,3137,17
2014,5,11,19,20.0,32,170,0.0,3138,18
2014,5,11,20,19.8,60,42,1.5,3139,19
2014,5,11,21,18.5,44,1,2.1,3140,20
2014,5,11,22,14.2,58,0,0.0,3141,21
2014,5,11,23,13.3,69,0,0.0,3142,22
2014,5,11,24,11.6,66,0,2.6,3143,23
2014,5,12,1,11.1,66,0,2.6,3144,0
2014,5,12,2,11.1,71,0,2.6,3145,1
2014,5,12,3,11.6,64,0,3.6,3146,2
2014,5,12,4,11.1,66,0,2.6,3147,3
2014,5,12,5,10.0,74,0,3.1,3148,4
2014,5,12,6,11.0,66,0,3.1,3149,5
2014,5,12,7,14.4,57,150,2.6,3150,6
2014,5,12,8,14.7,64,327,1.5,3151,7
2014,5,12,9,17.8,61,508,1.5,3152,8
2014,5,12,10,25.5,51,632,1.5,3153,9
2014,5,12,11,26.1,35,691,2.1,3154,10
2014,5,12,12,26.1,39,730,4.6,3155,11
2014,5,12,13,26.1,37,786,4.1,3156,12
2014,5,12,14,26.6,44,595,2.1,3157,13
2014,5,12,15,27.2,42,373,3.1,3158,14
2014,5,12,16,26.6,44,353,3.1,3159,15
2014,5,12,17,25.0,48,295,4.1,3160,16
2014,5,12,18,21.6,68,222,3.1,3161,17
2014,5,12,19,20.5,73,122,1.5,3162,18
2014,5,12,20,19.4,78,34,0.0,3163,19
2014,5,12,21,17.7,90,1,0.0,3164,20
2014,5,12,22,16.6,90,0,0.0,3165,21
2014,5,12,23,15.5,97,0,0.0,3166,22
2014,5,12,24,17.7,87,0,1.5,3167,23
2014,5,13,1,16.6,90,0,1.5,3168,0
2014,5,13,2,17.2,87,0,2.1,3169,1
2014,5,13,3,16.6,90,0,2.1,3170,2
2014,5,13,4,16.6,90,0,2.1,3171,3
2014,5,13,5,16.1,93,0,0.0,3172,4
2014,5,13,6,16.0,94,0,0.0,3173,5
2014,5,13,7,20.0,78,76,0.0,3174,6
2014,5,13,8,20.5,76,157,0.0,3175,7
2014,5,13,9,21.6,73,234,1.5,3176,8
2014,5,13,10,23.8,64,265,2.6,3177,9
2014,5,13,11,25.0,60,342,2.6,3178,10
2014,5,13,12,26.1,54,435,3.1,3179,11
2014,5,13,13,27.7,63,466,2.6,3180,12
2014,5,13,14,28.8,46,593,0.0,3181,13
2014,5,13,15,30.0,43,625,3.1,3182,14
2014,5,13,16,30.0,43,495,3.6,3183,15
2014,5,13,17,28.8,48,414,4.6,3184,16
2014,5,13,18,28.3,49,290,4.6,3185,17
2014,5,13,19,26.1,54,121,3.6,3186,18
2014,5,13,20,26.0,54,25,4.6,3187,19
2014,5,13,21,21.6,73,1,6.2,3188,20
2014,5,13,22,18.8,87,0,1.5,3189,21
2014,5,13,23,19.0,78,0,2.1,3190,22
2014,5,13,24,18.0,77,0,4.6,3191,23
2014,5,14,1,17.0,72,0,4.1,3192,0
2014,5,14,2,16.1,64,0,5.1,3193,1
2014,5,14,3,16.0,59,0,7.2,3194,2
2014,5,14,4,15.0,63,0,6.2,3195,3
2014,5,14,5,13.3,72,0,3.6,3196,4
2014,5,14,6,13.0,72,0,4.6,3197,5
2014,5,14,7,13.8,72,102,5.7,3198,6
2014,5,14,8,15.0,72,209,5.1,3199,7
2014,5,14,9,18.3,63,315,4.1,3200,8
2014,5,14,10,21.1,59,424,6.2,3201,9
2014,5,14,11,22.2,57,593,3.1,3202,10
2014,5,14,12,24.4,56,640,6.2,3203,11
2014,5,14,13,26.6,49,585,3.1,3204,12
2014,5,14,14,27.7,47,596,5.7,3205,13
2014,5,14,15,28.3,46,612,5.7,3206,14
2014,5,14,16,27.7,49,568,6.2,3207,15
2014,5,14,17,27.2,51,444,8.2,3208,16
2014,5,14,18,25.5,52,298,5.7,3209,17
2014,5,14,19,24.4,58,143,5.7,3210,18
2014,5,14,20,22.2,66,36,4.6,3211,19
2014,5,14,21,20.5,73,1,7.7,3212,20
2014,5,14,22,21.0,73,0,8.8,3213,21
2014,5,14,23,19.4,78,0,7.2,3214,22
2014,5,14,24,19.4,78,0,6.7,3215,23
2014,5,15,1,19.4,81,0,5.7,3216,0
2014,5,15,2,19.0,83,0,4.6,3217,1
2014,5,15,3,18.8,84,0,6.2,3218,2
2014,5,15,4,19.0,83,0,5.1,3219,3
2014,5,15,5,19.4,81,0,6.7,3220,4
2014,5,15,6,19.0,88,0,6.7,3221,5
2014,5,15,7,19.4,84,59,7.2,3222,6
2014,5,15,8,21.1,78,139,7.2,3223,7
2014,5,15,9,22.2,73,261,6.2,3224,8
2014,5,15,10,24.4,64,504,8.2,3225,9
2014,5,15,11,25.0,54,754,9.3,3226,10
2014,5,15,12,26.1,45,847,8.2,3227,11
2014,5,15,13,25.0,48,816,10.8,3228,12
2014,5,15,14,25.0,52,716,9.3,3229,13
2014,5,15,15,24.4,58,599,9.8,3230,14
2014,5,15,16,24.4,60,527,9.3,3231,15
2014,5,15,17,24.4,60,456,7.7,3232,16
2014,5,15,18,23.8,62,296,10.8,3233,17
2014,5,15,19,23.3,66,124,6.7,3234,18
2014,5,15,20,22.2,68,27,7.2,3235,19
2014,5,15,21,18.3,61,1,4.1,3236,20
2014,5,15,22,18.3,68,0,4.1,3237,21
2014,5,15,23,18.3,90,0,4.6,3238,22
2014,5,15,24,18.3,93,0,4.6,3239,23
2014,5,16,1,19.4,84,0,4.6,3240,0
2014,5,16,2,19.4,81,0,5.7,3241,1
2014,5,16,3,19.4,78,0,3.6,3242,2
2014,5,16,4,18.7,94,0,7.2,3243,3
2014,5,16,5,17.5,94,0,3.6,3244,4
2014,5,16,6,15.6,94,0,6.7,3245,5
2014,5,16,7,14.7,96,14,4.6,3246,6
2014,5,16,8,13.9,97,25,5.1,3247,7
2014,5,16,9,13.3,100,48,3.6,3248,8
2014,5,16,10,9.0,100,82,3.6,3249,9
2014,5,16,11,10.0,96,71,4.6,3250,10
2014,5,16,12,10.0,96,68,4.6,3251,11
2014,5,16,13,10.0,96,124,4.6,3252,12
2014,5,16,14,11.6,86,132,4.1,3253,13
2014,5,16,15,11.1,89,95,3.6,3254,14
2014,5,16,16,11.6,86,88,3.6,3255,15
2014,5,16,17,10.5,86,87,4.6,3256,16
2014,5,16,18,9.4,93,68,4.6,3257,17
2014,5,16,19,9.0,93,40,4.1,3258,18
2014,5,16,20,8.3,96,13,2.1,3259,19
2014,5,16,21,8.3,93,0,1.5,3260,20
2014,5,16,22,8.0,93,0,1.5,3261,21
2014,5,16,23,8.0,93,0,2.1,3262,22
2014,5,16,24,7.2,93,0,2.1,3263,23
2014,5,17,1,6.6,93,0,1.5,3264,0
2014,5,17,2,6.1,93,0,0.0,3265,1
2014,5,17,3,6.1,93,0,1.5,3266,2
2014,5,17,4,6.1,93,0,1.5,3267,3
2014,5,17,5,5.5,86,0,3.1,3268,4
2014,5,17,6,6.0,87,34,3.1,3269,5
2014,5,17,7,6.6,73,140,2.1,3270,6
2014,5,17,8,7.2,70,305,2.1,3271,7
2014,5,17,9,8.8,61,464,2.1,3272,8
2014,5,17,10,10.0,60,530,4.1,3273,9
2014,5,17,11,11.1,56,569,2.1,3274,10
2014,5,17,12,10.5,58,576,4.1,3275,11
2014,5,17,13,12.7,55,560,3.1,3276,12
2014,5,17,14,12.2,52,553,4.1,3277,13
2014,5,17,15,12.7,53,576,4.6,3278,14
2014,5,17,16,12.7,55,597,2.6,3279,15
2014,5,17,17,11.6,54,488,2.6,3280,16
2014,5,17,18,12.2,52,310,3.6,3281,17
2014,5,17,19,10.5,58,149,0.0,3282,18
2014,5,17,20,8.3,56,42,2.1,3283,19
2014,5,17,21,8.8,68,2,1.5,3284,20
2014,5,17,22,6.6,64,0,0.0,3285,21
2014,5,17,23,6.6,90,0,0.0,3286,22
2014,5,17,24,6.6,93,0,0.0,3287,23
2014,5,18,1,5.0,92,0,0.0,3288,0
2014,5,18,2,5.5,93,0,0.0,3289,1
2014,5,18,3,5.5,93,0,1.5,3290,2
2014,5,18,4,5.5,97,0,0.0,3291,3
2014,5,18,5,4.6,89,0,2.1,3292,4
2014,5,18,6,7.0,87,31,2.6,3293,5
2014,5,18,7,6.6,93,125,2.6,3294,6
2014,5,18,8,7.2,89,274,0.0,3295,7
2014,5,18,9,8.3,86,445,0.0,3296,8
2014,5,18,10,9.0,81,608,1.5,3297,9
2014,5,18,11,11.0,66,698,2.1,3298,10
2014,5,18,12,12.2,56,800,3.1,3299,11
2014,5,18,13,13.8,49,895,3.1,3300,12
2014,5,18,14,15.0,42,861,4.6,3301,13
2014,5,18,15,14.4,39,761,5.7,3302,14
2014,5,18,16,14.4,34,652,5.7,3303,15
2014,5,18,17,14.4,36,535,5.1,3304,16
2014,5,18,18,13.3,40,376,4.1,3305,17
2014,5,18,19,11.1,36,191,1.5,3306,18
2014,5,18,20,11.6,42,52,2.1,3307,19
2014,5,18,21,7.7,49,2,2.1,3308,20
2014,5,18,22,8.7,50,0,0.0,3309,21
2014,5,18,23,7.1,57,0,1.5,3310,22
2014,5,18,24,7.1,55,0,0.0,3311,23
2014,5,19,1,4.8,67,0,0.0,3312,0
2014,5,19,2,4.4,72,0,0.0,3313,1
2014,5,19,3,3.8,74,0,2.1,3314,2
2014,5,19,4,3.4,76,0,1.5,3315,3
2014,5,19,5,3.1,76,0,2.1,3316,4
2014,5,19,6,3.6,76,45,2.1,3317,5
2014,5,19,7,5.8,66,177,0.0,3318,6
2014,5,19,8,8.9,71,364,1.5,3319,7
2014,5,19,9,11.1,47,553,3.6,3320,8
2014,5,19,10,15.5,48,719,4.6,3321,9
2014,5,19,11,17.7,41,811,6.2,3322,10
2014,5,19,12,18.3,38,854,6.2,3323,11
2014,5,19,13,17.2,41,862,5.7,3324,12
2014,5,19,14,18.3,41,854,6.2,3325,13
2014,5,19,15,18.3,41,804,4.6,3326,14
2014,5,19,16,18.8,42,686,5.1,3327,15
2014,5,19,17,17.7,30,533,6.7,3328,16
2014,5,19,18,16.1,42,350,3.1,3329,17
2014,5,19,19,13.3,38,182,0.0,3330,18
2014,5,19,20,15.1,43,53,1.5,3331,19
2014,5,19,21,11.6,46,2,6.7,3332,20
2014,5,19,22,11.9,54,0,0.0,3333,21
2014,5,19,23,8.3,65,0,0.0,3334,22
2014,5,19,24,9.7,68,0,0.0,3335,23
2014,5,20,1,8.5,71,0,1.5,3336,0
2014,5,20,2,6.1,72,0,2.1,3337,1
2014,5,20,3,6.1,73,0,2.6,3338,2
2014,5,20,4,6.1,75,0,2.1,3339,3
2014,5,20,5,5.5,76,0,2.1,3340,4
2014,5,20,6,6.0,61,45,2.6,3341,5
2014,5,20,7,10.0,62,170,0.0,3342,6
2014,5,20,8,11.4,55,353,0.0,3343,7
2014,5,20,9,16.6,50,549,1.5,3344,8
2014,5,20,10,18.3,48,721,2.1,3345,9
2014,5,20,11,20.0,39,852,2.1,3346,10
2014,5,20,12,20.5,39,937,3.1,3347,11
2014,5,20,13,20.5,35,956,3.6,3348,12
2014,5,20,14,21.1,29,896,3.1,3349,13
2014,5,20,15,21.1,31,764,3.6,3350,14
2014,5,20,16,20.5,33,545,2.1,3351,15
2014,5,20,17,19.4,36,277,0.0,3352,16
2014,5,20,18,17.2,54,101,0.0,3353,17
2014,5,20,19,16.1,67,40,0.0,3354,18
2014,5,20,20,14.4,77,13,1.5,3355,19
2014,5,20,21,14.4,75,1,0.0,3356,20
2014,5,20,22,15.0,69,0,2.1,3357,21
2014,5,20,23,13.3,83,0,0.0,3358,22
2014,5,20,24,13.3,74,0,0.0,3359,23
2014,5,21,1,12.7,86,0,0.0,3360,0
2014,5,21,2,12.7,80,0,1.5,3361,1
2014,5,21,3,12.7,84,0,0.0,3362,2
2014,5,21,4,12.7,84,0,1.5,3363,3
2014,5,21,5,13.3,80,0,0.0,3364,4
2014,5,21,6,14.0,72,0,2.6,3365,5
2014,5,21,7,15.5,70,46,3.1,3366,6
2014,5,21,8,17.2,63,172,5.7,3367,7
2014,5,21,9,18.3,56,357,7.7,3368,8
2014,5,21,10,18.3,60,497,5.7,3369,9
2014,5,21,11,19.4,61,649,4.1,3370,10
2014,5,21,12,17.7,67,618,3.1,3371,11
2014,5,21,13,16.1,83,455,3.6,3372,12
2014,5,21,14,16.6,84,325,3.6,3373,13
2014,5,21,15,17.2,80,370,2.6,3374,14
2014,5,21,16,18.3,78,395,4.1,3375,15
2014,5,21,17,18.0,77,237,3.1,3376,16
2014,5,21,18,18.3,81,175,3.1,3377,17
2014,5,21,19,17.2,87,99,1.5,3378,18
2014,5,21,20,17.0,88,23,2.6,3379,19
2014,5,21,21,15.5,97,1,2.6,3380,20
2014,5,21,22,15.5,97,0,2.6,3381,21
2014,5,21,23,16.0,88,0,1.5,3382,22
2014,5,21,24,15.0,93,0,1.5,3383,23
2014,5,22,1,14.4,96,0,2.1,3384,0
2014,5,22,2,13.8,97,0,1.5,3385,1
2014,5,22,3,13.3,96,0,1.5,3386,2
2014,5,22,4,13.0,100,0,2.1,3387,3
2014,5,22,5,13.0,100,0,2.1,3388,4
2014,5,22,6,14.0,100,14,0.0,3389,5
